	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g1213	500.29578984117484	0.09505254092938979	0.1721401590890164	0.5521810914572038	0.5808242878693987	0.7414987104183226
g1214	1184.1812244609564	-0.3893526216157416	0.10645966168289998	-3.6572784044295075	0.0002549074670007373	0.00264361452727413
g1215	2731.730776110417	-0.10089906015241099	0.10596478615362542	-0.9521942507025847	0.3409984762428634	0.5297404312003331
g1216	166.44383075040804	0.011216202499830637	0.20266979226858992	0.05534225093084551	0.9558658023486688	0.97735465976875
g1217	3219.3512625734998	-0.09601773356047709	0.13650864513284378	-0.7033820712749523	0.48181767655776075	0.6633339638969901
g1218	880.7564615059913	-0.20516686689203226	0.12764554253385477	-1.6073171285054229	0.10798481876973845	0.2426950185971583
g1219	187.7732430811582	0.4421583409378143	0.2120779987010543	2.084885483859558	0.03707969663933686	0.11558699819446461
g122	4459.40318772415	-0.24360805063314364	0.0913522013255728	-2.6666905350747023	0.0076602171444031895	0.037121077946241386
g1220	1363.6162282485054	0.1121730651920391	0.11390109695843753	0.9848286644067265	0.3247082381130272	0.5125963830696805
g1221	1254.9813022102794	0.257076446160512	0.13010393223019934	1.9759314092494449	0.048162546238827535	0.1395346216819447
g1222	2014.14560565817	0.15315465827059013	0.10874196381036981	1.4084227735455432	0.1590059196595024	0.31766229966501647
g1223	603.1215011055942	0.27215528992199906	0.1444351695500546	1.8842729978426933	0.05952805790711599	0.16097307922590462
g1224	1583.8221866687916	0.4578724137913656	0.11880718064100859	3.8539119548244045	0.00011624541267195243	0.0014387751896282638
g1225	152.11544258676798	0.35789493810932477	0.22356656849691744	1.6008428295676036	0.10941173471657413	0.24483064526085793
g1226	1534.2914689153831	0.07091007662240427	0.13233118815845782	0.5358530941133405	0.5920600842914419	0.748005410474301
g1227	434.4672297331659	0.20307597196524296	0.23657589661860073	0.8583967127159823	0.39067344216363786	0.5802174711221922
g1228	1062.487553390902	-0.26223597150080213	0.14309139942383087	-1.83264663394667	0.06685513829289454	0.17532795592369943
g1229	1740.870385835198	0.32754013999357134	0.138940559361685	2.357411986092058	0.01840281718979281	0.0703144077848865
g123	219.11749363408066	0.21738651156502656	0.23728468560207197	0.9161421901857806	0.35959232171882005	0.5496319175367417
g1230	793.4441734735182	0.0013103858802738573	0.1269074939163802	0.010325520107876964	0.9917615733157773	0.9954826852074111
g1231	311.69936562034724	0.2898141939156094	0.2360992846217092	1.2275098350254008	0.21963102757478714	0.40092220942689627
g1232	473.76760576337205	0.7136529649493693	0.28991580103473263	2.4615869931969385	0.013832384812333091	0.057118608624716544
g1233	351.74821942367	0.09054710057076933	0.19467860853899455	0.4651106829368597	0.641852196078011	0.7831260634112772
g1234	1059.9689823057217	-0.1038991306934216	0.1091077043714706	-0.9522620908573444	0.3409640784061745	0.5297404312003331
g1235	231.73872436818567	0.42510446944819935	0.1893837416992112	2.2446724604447392	0.024789167247034043	0.08705033149539862
g1236	33.01368959484338	0.2628541930146665	0.4353666406820921	0.6037536376302303	0.5460074474735394	0.7157070455417424
g1237	82.43417821799783	-0.07771288901445782	0.3114339258400046	-0.24953250935924645	0.8029488971995097	0.8896777478509389
g1238	234.88766841297604	-0.10615403723065182	0.2109760358806334	-0.5031568480635968	0.614854001013762	0.7642653453496712
g1239	1976.3202060993187	0.6579890515285086	0.12021017478101853	5.473655226998361	4.408463696872595e-08	2.005054271770367e-06
g124	894.4691581290039	-0.03881060991816347	0.11367405541100359	-0.3414201224530838	0.7327873286792204	0.8456961680721666
g1240	3125.4007103527183	-0.13326201618401082	0.13020031871384452	-1.023515283990167	0.30606427718964835	0.49490334435125166
g1241	319.36249455490923	0.3437248527442812	0.22624194958027494	1.5192799274491804	0.12869205000915263	0.27462548828974065
g1242	2716.9151057497343	-0.1683342011327112	0.08919203464857788	-1.8873232547722263	0.05911686048005212	0.16043549966666787
g1243	4762.64622572658	-0.29440666598258397	0.11696927812118173	-2.5169571934741253	0.011837320996811587	0.051021406916242504
g1244	1559.4826308002519	-0.44000964602857384	0.11216873442452802	-3.9227477093862673	8.754481039349867e-05	0.0011475057612342274
g1245	2784.714035021732	-0.2873869039715601	0.0979351784641816	-2.9344604102260123	0.0033412817496455034	0.019957814248278125
g1246	32.17940176363623	0.1708951571008153	0.4342410783792414	0.3935490344180778	0.6939140152553434	0.8198827566788486
g1247	483.8171592950894	-0.19862627301534613	0.14559542105466441	-1.3642343390783633	0.17249382385926493	0.3349610005497557
g1248	563.7927626998377	-0.06106900930809022	0.12750576842036468	-0.4789509530796768	0.6319735213417178	0.7759713581725183
g1249	1574.8602381873068	0.137027272092516	0.13408515138393795	1.021942181354247	0.3068082665776014	0.4949577804830963
g125	646.9547183360914	-0.25749637923920843	0.12279232340465622	-2.0970071426260213	0.03599294306215006	0.11389217104745723
g1250	3531.8476611370374	0.2969246770430399	0.09907996330140413	2.9968186013531954	0.002728129965736492	0.01702262912505001
g1251	687.2692628065785	0.14921351208864783	0.11883146355836874	1.2556734354732215	0.20923439430734647	0.3869964911858074
g1252	535.2068595641213	0.17994063631494886	0.15655669592362872	1.1493640387168573	0.2504059020511845	0.4374281722550771
g1253	1778.7056347056787	-0.34660807086862494	0.12318044474439924	-2.813823830461405	0.004895604951073702	0.026288632560886524
g1254	20353.21875695838	-0.36457181036620423	0.08754350943732273	-4.164464192827699	3.12084598630372e-05	0.0005103921396429419
g1255	800.3881264184505	0.05117270525129992	0.14185633794800565	0.3607361221326337	0.7182967188035159	0.8379388484188109
g1256	787.0829711177244	0.09264888521264338	0.13003639269891762	0.7124842768221034	0.4761649444461241	0.6586261553636871
g1257	1216.3507909770044	-0.6109087957829884	0.10960476290643958	-5.573743143849233	2.493232609232346e-08	1.2384148815594877e-06
g1258	1466.0361572907834	-0.25538953119462665	0.10463273046686365	-2.4408187577166065	0.014654007146886291	0.059593749174830186
g1259	2549.9556556260704	-0.1853425132988919	0.11866865241067613	-1.5618489764042978	0.11832357088716167	0.25774465095154947
g126	411.04571952022707	-0.11541087886360782	0.14309006906669433	-0.8065610675595857	0.41991941162514956	0.6068896550095481
g1260	150.22796941784557	0.09347421574325784	0.22706051864045856	0.41167093382390535	0.6805806321126466	0.8099596110420053
g1261	1666.1046396373733	-0.31632116049634734	0.10313386949547473	-3.0670929156810773	0.0021615165644778044	0.014153643857623677
g1262	3272.5485825111045	-0.2158354383409491	0.09247564923967819	-2.333970511323984	0.019597266066647814	0.0733198011908776
g1263	2363.447100438958	-0.32087936103125414	0.09036327503582417	-3.5509930434022317	0.0003837805607635835	0.0036226529323193125
g1264	159.19993863449363	-0.0771886635761857	0.23824015279349894	-0.3239951900261374	0.7459416757942325	0.8523613628187137
g1265	766.5217712666204	0.6112303804712413	0.14881729992699763	4.1072535301411905	4.003916640200964e-05	0.0006271695152182007
g1266	69.27377451860359	0.7683263994976084	0.3344132022109453	2.2975360853515405	0.021588206987014046	0.07873959553234591
g1267	934.5299403045357	0.7057815039968877	0.4661527912619466	1.5140561576092457	0.1300115969920828	0.276971658377603
g1268	1527.1140293032095	0.8211394039686436	0.38860777709486666	2.113028746123595	0.03459830754808545	0.11040457395944425
g1269	492.07474731830945	0.34703772061665406	0.1606876037047623	2.1597043742980957	0.03079556235888704	0.10179794037197774
g127	450.1133921061901	-0.1309211173787202	0.16326945867448545	-0.8018714488405393	0.4226273232272183	0.6094034168001333
g1270	188.13027034420395	0.09541458723816278	0.19492042171867116	0.4895053396502227	0.6244839751470568	0.7714093606610403
g1271	449.94650968452083	-0.04405232478243849	0.19949536495461279	-0.22081878840874747	0.8252335336368728	0.9040056911028133
g1272	427.19548687733464	-0.05578346821529338	0.1672246358972185	-0.3335840315393459	0.7386934696750924	0.8493902672135017
g1273	1419.63266851569	-0.16793123093657167	0.10621185047148352	-1.5810969321324366	0.11385587610157767	0.25105486698799984
g1274	307.51420909593577	-0.13808270015385657	0.15699575034511273	-0.8795314513311288	0.3791131877872974	0.568143026556986
g1275	1598.3778591864727	-0.20055691402074152	0.10884797684628236	-1.8425414953184904	0.06539598265368575	0.17263624791445015
g1276	2229.1783477087242	-0.0883020533665518	0.12133554844054588	-0.7277508900025255	0.46676609197695385	0.6485248425517117
g1277	913.2111962359851	-0.23971910810649405	0.13619962946006234	-1.7600569770770678	0.07839814644079253	0.19458579339428372
g1278	254.99791049592577	0.06835953807356553	0.20144760038787482	0.33934153567450537	0.7343524559802761	0.8462987404800478
g1279	1033.962158274573	-0.14547713570147822	0.12818858786097675	-1.1348680731177976	0.25643059880199337	0.445273923862707
g128	2027.7561959332681	-0.2534185188470971	0.1014192520088764	-2.4987220259218383	0.012464203711766614	0.05286783035047075
g1280	5107.142757007928	-0.24533716458401267	0.09930794564772093	-2.4704686315262934	0.013493615263814715	0.05603784116710732
g1281	427.6209122104258	-0.12438101453510056	0.13996751030992957	-0.8886420445693726	0.37419548734378305	0.5641325737710787
g1282	372.4094936964309	-0.44363713840275804	0.1762893856880959	-2.516527791342318	0.011851755279968883	0.051021406916242504
g1283	952.6676524311903	0.13101835155757802	0.133215301548132	0.9835082759636272	0.32535734415977613	0.5128283817132171
g1284	167.55482328307187	-0.3648242553682661	0.21402052016318182	-1.7046227861239784	0.08826479885647995	0.21048617541580025
g1285	1404.0237464258641	0.31063701403990096	0.10372954513276826	2.994682119181205	0.0027473099253551036	0.01708582367086576
g1286	1595.0837496636775	0.20835564038443005	0.09988835390402091	2.0858852132515007	0.03698902202833499	0.11553347821007325
g1287	2035.5644665165357	0.6062843506086018	0.09288043765167972	6.527578529316256	6.684146522971594e-11	7.885204101318052e-09
g1288	372.5918882780017	0.22040044095340244	0.23986012369362206	0.9188707049735544	0.35816320441305627	0.5482830886696218
g1289	133.7608794519655	0.10326018435204769	0.2905915688362038	0.3553447361380667	0.7223313448127928	0.8415889545234954
g129	602.044410259433	-0.05623065789278896	0.14070312086409073	-0.399640445410616	0.6894213622566285	0.8168755940109143
g1290	173.04711536010484	-0.4071550824973686	0.2190213321252379	-1.858974550773687	0.06303074574695129	0.16756413041883178
g1291	303.63055345471844	0.031765056876136205	0.1856236426618977	0.17112613684666422	0.8641245847639135	0.9280427617308034
g1292	1584.4041972700027	0.15383838223875015	0.1046141834446471	1.4705308321805934	0.14141804153866466	0.2921922809271632
g1293	381.04660790454255	-0.19590617146113518	0.17485600483735866	-1.1203857233462255	0.2625494261009558	0.45277482116542167
g1294	142.06376417493024	0.20724402193616714	0.22349173451921284	0.9273006108346753	0.3537704772832331	0.5435423491022404
g1295	520.8116156602264	-0.30503544448142156	0.16093139999316722	-1.8954377113128493	0.058034436576565616	0.15863866623934483
g1296	1346.1438441405073	-0.2872579258801749	0.15694040754920355	-1.830363068160853	0.0671956663733931	0.1760330607630527
g1297	499.94834086538157	0.17196351759433134	0.14406757669304698	1.1936309441833672	0.2326223639566557	0.41710466226214543
g1298	2067.6894063813525	0.3764311249624726	0.11393737552630964	3.303842336403033	0.000953694507825694	0.007611409655479904
g1299	329.89580323761476	-0.17513486875970466	0.1981196453410814	-0.8839853738794742	0.37670410836087365	0.5658806243781528
g13	167.72722218192894	1.0177330758142296	0.27330824502161455	3.7237554825092904	0.00019628103780363877	0.0021665523909612174
g130	897.1271990133706	-0.10136895615573152	0.1181373121864357	-0.8580604576118883	0.3908590805466847	0.5802174711221922
g1300	362.143328186748	0.2374974159101955	0.1699526876019232	1.3974325399694825	0.16228353961822695	0.32192346928996673
g1301	143.53634256113713	1.4793670740073614	0.35488641288974193	4.168564983824781	3.065233733604264e-05	0.0005052950805395676
g1302	6422.2778988572645	0.24872496132818678	0.08970735577630772	2.772626159535923	0.005560596052745904	0.028834134751532674
g1303	2270.4396158869768	-0.539709336004888	0.11296405196930838	-4.777708718801302	1.773039704858562e-06	4.58440060674046e-05
g1304	1095.0013464655985	-0.14237367549816288	0.12702721815153642	-1.1208123547846178	0.2623677440757777	0.45277482116542167
g1305	1460.9017150207867	-0.27644438221868833	0.1177382576445182	-2.3479571360172864	0.018876693501461622	0.07154570077110203
g1306	647.5602667618133	0.10344742259952697	0.1209049977318319	0.8556091521458363	0.3922140059031094	0.5815427620912168
g1307	2679.510506867094	-0.22481426925612857	0.11354252918424804	-1.9800005413946467	0.047703467848545116	0.13868694515647517
g1308	1223.1515129789523	-0.23523004973437714	0.10268084155092483	-2.2908854873157054	0.021970037565436636	0.0796704051964681
g1309	338.9964449466145	-0.5311121111472685	0.16557499138850443	-3.2076831573016324	0.0013380882637460635	0.00994347085756179
g131	1323.2012693304914	-0.043097345577523934	0.10815767053832959	-0.39846776805581097	0.6902854127945913	0.8175161499617092
g1310	1533.438629130601	-0.14776007069649277	0.14340037408892306	-1.0304022680224407	0.30282120901380805	0.4908330030172286
g1311	2845.7358412543367	-0.0041328243943384016	0.096755459917186	-0.04271412071086974	0.9659294231438936	0.9817928833516222
g1312	1294.0592863417755	-0.3029290578247217	0.12063687995653445	-2.5110816686726913	0.012036184785836505	0.051515416742100695
g1313	275.2242477620758	-0.1431818378930754	0.17172127720147284	-0.8338037092810963	0.4043916047774404	0.5930572790171882
g1314	492.0916293710329	-0.17592330102165118	0.14654641023401843	-1.2004613469597865	0.22996021574532877	0.41338086401838864
g1315	33.313080211480234	0.1199370769657356	0.4474633785107933	0.26803774951348913	0.7886702615951295	0.8795362592382907
g1316	429.3645206549124	0.09894104042421902	0.13968423452355475	0.7083193086298851	0.4787469890686977	0.6595875488081511
g1317	372.50907392402723	0.0564206717229756	0.16017166073977707	0.3522512750532034	0.7246498260691139	0.8417465345639633
g1318	346.3623957580508	-0.05983159845821091	0.15122211726804327	-0.3956537544845942	0.692360475819743	0.8186788086017142
g1319	51.00414028301376	0.38433490234105355	0.4169861499345358	0.9216970453368576	0.35668662219078795	0.5468679324494117
g132	228.88867243122672	0.3520281005102537	0.1892042850817316	1.8605715000491991	0.06280471264870856	0.16719872372981298
g1320	10208.775342108425	-0.15136599332067752	0.0903973848645565	-1.6744510203195704	0.09404199282526092	0.2202286122303722
g1321	2562.4404991650285	-0.030300342577791673	0.09592392759725688	-0.3158788775310548	0.7520944449859672	0.8561991947593566
g1322	1665.580306635621	0.007153798351477693	0.11249047003028369	0.06359470584087533	0.949292947337846	0.9730059397774555
g1323	401.5397070901563	0.11069840226664922	0.1642662343415465	0.6738962679115315	0.5003772650146461	0.6772307966269825
g1324	709.5171491133965	-0.17701030166482343	0.12152683397785548	-1.4565532226164808	0.1452397480091141	0.2981282284451557
g1325	1974.6973473645737	-0.06546262140921295	0.11778742163427071	-0.5557692026952932	0.5783686415570561	0.7398650023306971
g1326	6326.252470014811	0.10823222546108856	0.09084888099432907	1.1913435176801417	0.23351875657605503	0.4179863945351388
g1327	1549.5737446733408	-0.3203608694955134	0.117225680730668	-2.732855697648358	0.0062787834272618375	0.031772664125889326
g1328	739.3228383443738	0.2334176656271188	0.15105516961437046	1.5452477808142016	0.12228634103403557	0.26409092528803446
