	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g2760	1067.8267766778272	1202.6430209646574	957.5889227564714	722.7213338311265	813.4937532095593	804.2233012193569
g2761	1724.7982693922525	1543.9553642638639	1524.449173014002	1834.6003089559363	1995.1139725179896	1978.9119209787498
g2762	1089.659666163805	969.1982578590679	870.5353843240649	1068.1980153877637	1030.4254207321083	1086.8144010461347
g2763	418.7945165037575	482.9891650460471	350.23865462340285	351.4331760662346	443.7238653870323	425.6286496706055
g2764	250.08582502120115	212.51523262026072	272.2953702129924	224.3612931948277	188.99349822040264	212.33043596573637
g2765	970.5711780584711	1052.9163798003826	951.5154200751407	1163.501927541319	1125.7438807041374	1146.6230653245416
g2766	946.7534804374044	1093.1654768875533	841.1801213642999	1217.1103781276936	1156.9688934535952	1207.205951794255
g2767	603.381673067025	602.126492424072	538.5172377446542	605.5769418090482	552.1896991483069	630.7975303667591
g2768	1196.8393054586056	938.6089440728182	901.9151481776067	1095.994989765884	1040.2859510740425	1002.8112932894076
g2769	2397.648227187389	3232.807478041542	2710.8066967672626	3887.605416597103	3899.839750234917	3802.9794036962517
g277	1276.2316308621614	1550.3952197978113	1296.6928224641013	1844.527799805265	1740.38360535136	1673.2877109606115
g2770	978.5104105988268	1465.0671339730095	1299.7295738047667	1904.092744901237	1414.9861040675364	1636.8992679692183
g2771	1907.400617820431	2583.992032996352	2227.963233601473	4026.5902884877046	3525.1395972414234	4043.5689496446657
g2772	406.8856676932241	317.16288504690425	334.0426474731877	345.47668155663735	358.2659357569372	311.043765357282
g2773	1385.3960782920508	1824.0890799905712	1772.4505325016717	1693.6299388954694	1705.8717491545908	1787.872595273935
g2774	815.7561435215371	874.2103887333452	791.579849466766	984.8070922534031	935.1069607600791	939.1315180544693
g2775	1065.8419685427382	945.0487996067654	837.1311195767462	1064.2270190480324	1143.82151966435	1046.9419581938632
g2776	1462.8035955605178	1410.3283619344575	1294.6683215703245	1354.1097518484291	1421.559790962159	1378.5026116207607
g2777	2046.3371872766538	2463.2447417348403	2111.5544322093015	1876.2957705231167	2133.161397305066	2096.9808051529517
g2778	1218.6721949445835	1017.4971743636726	933.2949120311487	863.6917038915934	816.7805966568706	896.5492975326262
g2779	2969.2729700929913	2422.9956446476695	2267.4410010301226	2475.916217822568	2675.490566111439	2698.3578922500737
g278	119.08848810533388	170.6561716496033	249.0136099345581	150.89786090979564	157.76848547094482	142.26332765252164
g2780	45.65058710704466	72.44837475690707	61.747277260195304	45.66645790691184	39.442121367736206	36.19488744356673
g2781	462.4602954757132	747.0232419378862	626.5830266239491	369.3026595950261	455.22781745262205	421.7575387140743
g2782	1788.3121297150972	1524.635797662022	1537.6084288235518	1999.396657054792	2001.6876594126124	1976.7828099526578
g2783	1788.3121297150972	1524.635797662022	1537.6084288235518	1999.396657054792	2001.6876594126124	1976.7828099526578
g2784	704.6068879565588	421.8105374735478	478.7944613782357	718.7503374913949	624.5002549891566	670.2828621233774
g2785	1274.2468227270726	1149.514212809592	979.8584325880173	1018.5605611411205	931.8201173127678	954.228850784941
g2786	196.4960053738009	193.19566601841885	200.42558848391263	176.70933711805014	187.35007649674696	177.68399290478212
g2787	343.3718073703794	289.7934990276283	252.05036127522345	240.24527855375356	244.8698368246956	247.75110121799685
g2788	1464.7884036956068	1941.6164434851094	1513.3144180982292	1755.180382161307	1543.172998512679	1557.347937812502
g2789	1182.9456485129833	1035.2067770820277	993.0176883975671	1530.8190889664793	1668.0730495105104	1569.1548262299223
g279	1006.2977244900713	1126.9747184407765	889.7681428149455	1086.0674989165555	1076.4412289944673	1065.523290785213
g2790	305.6604528036903	210.9052687367739	334.0426474731877	283.9262382907997	226.79219786448317	287.04287742678855
g2791	893.1636607900041	681.0147227149264	712.6243146094671	931.1986416670283	940.0372259310462	924.0341853239977
g2792	224.2833192650455	135.23696621289318	219.65834697479312	115.15889385221246	172.5592809838459	168.5868821569338
g2793	1238.5202762954723	1292.8009984399193	2104.4686790810824	1433.5296786430586	1447.8545385406499	1434.0530538469834
g2794	1357.6087644008062	1125.3647545572896	1224.8230407350216	1244.9073525058138	1224.349184123478	1280.3699488726947
g2795	1972.8992862783646	1820.8691522235977	1775.487283842337	1727.3834077831868	1834.0586435997334	1736.9674861955498
g2796	2093.9725825187875	2228.190014745764	1926.3126004287158	2191.989979531768	2553.877358560919	2450.6067910320767
g2797	686.7436147407587	772.7826640736754	785.5063467854353	1008.6330702917918	871.0135135375078	1025.070181289462
g2798	105.1948311597116	86.93804970828847	118.43330228594837	125.0863847015411	72.3105558408497	127.16599492204995
g2799	230.23774367031217	177.0960271835506	224.71959920923535	232.30328587429065	239.93957165372856	232.84732403535173
g28	267.94909823700124	350.9721266001276	446.4024470778054	216.4193005153648	253.08694544297398	241.7508792353735
g280	1246.459508835828	1305.680709507814	1043.6302107419895	1278.6608213935315	1263.7913054912142	1242.6266170465155
g2800	109.16444742988939	91.76794135874894	131.5925580954982	77.43442862476354	57.51976032794863	77.22866358279745
g2801	1034.0850383813158	1221.9625875664992	1481.9346542446872	1113.8644732946757	1115.8833503622034	1104.0408448026985
g2802	1260.3531657814503	1086.725621353606	1055.7772161046507	1503.022114588359	1368.9702958051773	1388.7610556555683
g2803	1260.3531657814503	1086.725621353606	1055.7772161046507	1503.022114588359	1368.9702958051773	1388.7610556555683
g2804	704.6068879565588	552.2176120359806	597.2277636641841	696.9098576228719	539.0423253590615	636.7977523493826
g2805	944.7686723023155	835.5712555296615	744.004078463009	889.5031800998479	851.2924528536397	866.5481876195093
g2806	702.6220798214699	466.88952621117886	696.428307459252	714.7793411516635	675.4463284224825	704.1550829930254
g2807	2010.6106408450537	2205.6505203769484	1904.0430905971698	2559.3071409569284	2581.8155278630657	2545.061898371438
g2808	125.04291251060057	109.47754407710401	69.84528083530289	109.20239934261525	106.82241203761889	106.0684402089549
g2809	232.22255180540108	188.36577436795838	913.0499030933797	133.02837738100405	185.7066547730913	151.94110504384963
g281	127.02772064568947	173.87609941657695	197.3888371432473	186.6368279673788	180.77638960212428	199.74932535700995
g2811	31.756930161422368	25.75942213578918	22.77563505499007	1.985498169865732	9.860530341934052	13.548888347859203
g2812	39.69616270177796	35.41920543671012	33.91038997076299	9.92749084932866	13.147373789245401	23.033110191360645
g2813	146.87580199657845	135.23696621289318	333.0303970262992	97.28941032342087	98.60530341934052	85.93866323499266
g2814	444.59702225991316	452.39985125979746	765.7674630711106	399.0851321430121	527.5383732934718	467.4366480011425
g2815	138.93656945622286	77.27826640736754	94.64541678406985	61.55044326583769	36.15527792042485	44.13066490445569
g2816	63.513860322844735	40.24909708717059	32.392014300430326	35.738967057583174	21.364482407523777	23.033110191360645
g2817	41.680970836866855	45.078988737631065	25.30626117221119	13.898487189060123	23.00790413117945	19.936221426135685
g2819	132.98214505095618	122.3572551449986	104.2617960295101	144.94136640019843	167.62901581287886	141.8762165568685
g282	1502.4997582622957	1548.7852559143244	1574.049444911536	1586.4130377227198	1730.523075009426	1618.3179353778685
g2820	117.10367997024498	83.71812194131483	98.18829334817941	97.28941032342087	93.67503824837348	111.8751066437517
g2821	2036.4131466012093	2121.932398435634	1972.8761209855843	2158.2365106440507	2216.975905211506	1993.815698161395
g2822	394.97681888269074	235.05472698907624	217.63384608101623	196.56431881670747	216.93166752254913	167.619104417801
g2823	1228.596235620028	996.5676438783438	974.797180353575	1125.77746231387	1083.01491588909	1113.3315110983733
g2824	188.5567728334453	138.45689397986683	140.7028121174942	158.83985358925855	193.92376339136968	157.941327026473
g2825	1105.5381312445163	914.4594858205159	1001.1156919726747	1072.1690117274952	1048.5030596923207	1065.9104018808662
g2826	1919.3094666309644	1759.6905246510983	1704.6297525601458	1501.0366164184934	1651.6388322739535	1524.443494681987
g2827	492.2324175020467	384.78136815335085	400.85117696782527	399.0851321430121	468.3751912418674	429.4997606271367
g2828	1081.7204336234495	1231.6223708674202	1006.1769442071169	1447.4281658321186	1441.280851646027	1401.729277359948
g2829	934.844631626871	853.2808582480166	814.8616097452003	1189.3134037495734	1217.7754972288553	1223.851728907339
g283	297.7212202633347	265.6440407753259	389.71642205205234	170.75284260845294	230.07904131179453	218.71776904401284
g2830	11.908848810533389	8.049819417434119	18.220508043992055	31.76797071785171	13.147373789245401	24.581554573973126
g2831	256.0402494264678	252.7643297074313	342.1406510482953	287.89723463053116	325.39750128382366	300.39821022682116
g2832	889.1940445198263	705.1641809672287	769.3103396352202	990.7635867630003	994.2701428116835	987.9075161067625
g2833	1103.5533231094273	1508.5361588271537	1313.901080061205	1534.7900853062108	1589.1888067750378	1625.6730461952777
g2834	299.7060283984236	220.56505203769484	285.45462602254224	262.0857584222766	212.0014023515821	278.913544418073
g2835	611.3209056073806	481.37920116256026	547.6274917666501	472.5485644280442	614.6397246472225	604.0868647666939
g2836	1045.9938871918494	1062.5761631013036	1016.2994486760014	992.749084932866	892.3779959450317	991.9721826111202
g2837	710.5613123618255	767.9527724232149	721.7345686314632	516.2295241650903	550.5462774246512	513.8899794795169
g2838	625.2145625530029	626.2759506763744	737.9305757816783	613.5189344885111	576.841025003142	604.4739758623471
g2839	913.0117421408931	1254.1618652362356	1311.876579167428	804.1267587956214	793.7726925256911	856.6768546803547
g284	8062.290644731103	9321.690885388709	8106.101578682688	6164.971817433097	6535.88819497862	6366.04196801556
g2840	984.4648350040934	1444.1376034876807	1429.297631006488	1092.0239934261526	1173.403110690152	1073.6526237939286
g2841	1165.082375297183	951.4886551407128	882.6823896867263	931.1986416670283	869.3700918138521	894.2266309587073
g2842	10412.30347667636	12226.065731198938	10380.62833284103	15766.840966903777	15863.949898448232	15580.640933394603
g2843	738.34862625307	920.8993413544631	891.7926437087223	647.2724033762286	647.508159120336	601.1835315492955
g2844	948.7382885724933	738.973422520452	715.6610659501324	798.1702642860242	1086.3017593364013	860.5479656368859
g2845	1091.644474298894	1172.0537071784076	977.8339316942404	877.5901910806535	997.5569862589948	945.1317400370926
g2846	653.0018764442475	595.6866368901248	574.9582538326382	831.9237331737417	803.6332228676251	755.0601920714107
g2847	537.8830046090914	447.569959609337	549.651992660427	714.7793411516635	604.7791943052885	631.1846414624123
g2848	2524.675947833078	2736.9386019276003	2434.4623247667164	2618.8720860529006	2415.8299337738426	2526.093454684435
g2849	315.5844934791348	315.5529211634174	316.8343898760841	279.9552419510682	307.31986232361123	285.49443304417605
g285	569.6399347705137	523.2382621332177	511.186475678666	510.27302965549313	497.95678226766955	534.0197564534792
g2850	964.6167536532045	961.1484384416337	833.0821177891924	1040.4010410096434	1020.5648903901742	981.1330719328329
g2851	444.59702225991316	360.6319099010485	371.49591400806025	414.969117501938	445.367287110688	386.72398455746696
g2852	1099.5837068392495	941.8288718397919	877.6211374522841	778.3152825873669	953.1845997202917	898.0977419152385
g2853	154.81503453693404	144.89674951381414	239.90335591256206	168.7673444385872	210.35798062792642	180.39377057435397
g2854	248.10101688611226	299.4532823285492	302.6628836196458	216.4193005153648	203.7842937333037	261.6871006615092
g2855	440.62740598973534	359.0219460175617	375.54491579561403	361.36066691556323	400.9949005719847	396.59531749662153
g2856	432.68817344937975	397.6610792212454	360.3611590922873	456.66457906911836	379.630418164461	405.3053171488167
g2857	849.4978818180483	864.5506054324243	1955.6678633884808	792.2137697764271	861.1529831955738	726.4139709930798
g2858	754.2270913337812	821.0815805782801	933.2949120311487	879.5756892505193	956.471443167603	825.320855932452
g2859	1456.8491711552513	1341.099914944524	1448.5303894973686	1594.3550304021828	1748.6007139696385	1621.2212685952668
g286	7149.278902590211	7360.754875301758	7177.867918885981	7397.966180919717	7600.825471907498	7550.021254070628
g2860	341.3869992352905	344.5322710661803	404.90017875537905	395.11413580328065	333.6146099021021	340.27065307909254
g2861	1169.051991567361	1072.2359464022245	965.686926331579	1238.9508579962167	1107.666241743925	1164.2366201767586
g2862	4634.526995432577	5122.905077255073	4832.4836334454485	5559.39487562405	5594.207547323918	5614.078664709374
g2863	10906.520702313495	9804.680050434756	9503.007195388745	10372.242439378584	9922.980367432967	10298.316477659953
g2864	416.80970836866857	552.2176120359806	531.431484616435	238.25978038388783	254.73036716662966	229.94399081795333
g2865	1508.4541826675625	1527.8557254289956	1335.1583394458623	1213.1393817879623	1495.5137685266643	1264.6919494987433
g2866	2153.516826571454	2162.181495522804	2325.139276502764	2475.916217822568	2458.55889858889	2531.319454475752
g2867	2469.101320050589	2229.7999786292507	1986.0353767951342	2567.2491336363914	2770.8090260834683	2750.6178901632447
g2868	220.31370299486767	117.52736349453812	128.55580675483284	148.9123627399299	164.3421723655675	167.23199332214787
g2869	420.7793246388464	241.49458252302355	466.64745601557433	414.969117501938	422.3593829795085	434.72576041845383
g287	59.54424405266694	123.96721902848542	174.107076864813	119.12989019194391	139.6908465107324	119.42377300898754
g2870	498.1868419073134	362.2418737845353	467.6597064624628	470.5630662581785	456.8712391762777	468.985092383755
g2871	218.32889485977879	220.56505203769484	204.4745902714664	178.69483528791588	221.86193269351614	223.3631021918503
g2872	565.670318500336	584.416889705717	486.8924649533433	546.0119967130763	560.4068077665852	571.7630882796584
g2873	522.0045395283802	484.59912892953395	396.80217518027143	542.0410003733448	432.21991332144256	471.50131450550026
g2874	525.974155798558	486.20909281302073	403.8879283084906	542.0410003733448	433.86333504509827	474.01753662724553
g2875	1988.7777513590759	2575.9422135789177	1990.084378582688	2497.7566976910907	2596.606323375967	2638.1621168760134
